,gaze_left_eye,gaze_right_eye,gaze_left_eye_x,gaze_left_eye_y,gaze_right_eye_x,gaze_right_eye_y
0,"(0.7071884274482727, 0.5610624551773071)","(0.6894667148590088, 0.5419158935546875)",0.7071884274482727,0.5610624551773071,0.6894667148590088,0.5419158935546875
1,"(0.7081607580184937, 0.5637180209159851)","(0.6901012063026428, 0.5437584519386292)",0.7081607580184937,0.5637180209159851,0.6901012063026428,0.5437584519386292
2,"(0.7048700451850891, 0.5635183453559875)","(0.6901847124099731, 0.5428500175476074)",0.7048700451850891,0.5635183453559875,0.6901847124099731,0.5428500175476074
3,"(0.7050014734268188, 0.5660826563835144)","(0.6934586763381958, 0.5359396934509277)",0.7050014734268188,0.5660826563835144,0.6934586763381958,0.5359396934509277
4,"(0.7052392959594727, 0.570339024066925)","(0.6922451257705688, 0.5442482233047485)",0.7052392959594727,0.570339024066925,0.6922451257705688,0.5442482233047485
5,"(0.7061243057250977, 0.5738565325737)","(0.6937549710273743, 0.5437774658203125)",0.7061243057250977,0.5738565325737,0.6937549710273743,0.5437774658203125
6,"(0.7034215331077576, 0.5777332186698914)","(0.6915062665939331, 0.5518235564231873)",0.7034215331077576,0.5777332186698914,0.6915062665939331,0.5518235564231873
7,"(0.7020432353019714, 0.5738481283187866)","(0.69327312707901, 0.5485771298408508)",0.7020432353019714,0.5738481283187866,0.69327312707901,0.5485771298408508
8,"(0.7042522430419922, 0.5721760988235474)","(0.6933073401451111, 0.5497759580612183)",0.7042522430419922,0.5721760988235474,0.6933073401451111,0.5497759580612183
9,"(0.707661509513855, 0.5673632621765137)","(0.6927623152732849, 0.5469170212745667)",0.707661509513855,0.5673632621765137,0.6927623152732849,0.5469170212745667
10,"(0.7077406644821167, 0.5651224851608276)","(0.6925708651542664, 0.5434556007385254)",0.7077406644821167,0.5651224851608276,0.6925708651542664,0.5434556007385254
11,"(0.7058756351470947, 0.5656006932258606)","(0.6926156878471375, 0.5399531126022339)",0.7058756351470947,0.5656006932258606,0.6926156878471375,0.5399531126022339
12,"(0.7044873833656311, 0.56645667552948)","(0.6925744414329529, 0.545579195022583)",0.7044873833656311,0.56645667552948,0.6925744414329529,0.545579195022583
13,"(0.7044210433959961, 0.5671335458755493)","(0.6915236711502075, 0.5441886186599731)",0.7044210433959961,0.5671335458755493,0.6915236711502075,0.5441886186599731
14,"(0.7065754532814026, 0.5667803287506104)","(0.6905290484428406, 0.547066867351532)",0.7065754532814026,0.5667803287506104,0.6905290484428406,0.547066867351532
15,"(0.7037904262542725, 0.5699211359024048)","(0.6915595531463623, 0.5437983274459839)",0.7037904262542725,0.5699211359024048,0.6915595531463623,0.5437983274459839
16,"(0.7055139541625977, 0.5763928890228271)","(0.6928147673606873, 0.5485079288482666)",0.7055139541625977,0.5763928890228271,0.6928147673606873,0.5485079288482666
17,"(0.7027140259742737, 0.578568696975708)","(0.6935949921607971, 0.5490016937255859)",0.7027140259742737,0.578568696975708,0.6935949921607971,0.5490016937255859
18,"(0.7060590386390686, 0.5755718946456909)","(0.6942514777183533, 0.5469027161598206)",0.7060590386390686,0.5755718946456909,0.6942514777183533,0.5469027161598206
19,"(0.7038983702659607, 0.565459132194519)","(0.6930007338523865, 0.5458856225013733)",0.7038983702659607,0.565459132194519,0.6930007338523865,0.5458856225013733
20,"(0.7048001289367676, 0.563894510269165)","(0.6920778751373291, 0.5456153750419617)",0.7048001289367676,0.563894510269165,0.6920778751373291,0.5456153750419617
21,"(0.7001686692237854, 0.5599260330200195)","(0.6896710991859436, 0.5481287837028503)",0.7001686692237854,0.5599260330200195,0.6896710991859436,0.5481287837028503
22,"(0.7011330127716064, 0.5671542882919312)","(0.6909023523330688, 0.5454288721084595)",0.7011330127716064,0.5671542882919312,0.6909023523330688,0.5454288721084595
23,"(0.6994556188583374, 0.5647464394569397)","(0.6923059225082397, 0.549170970916748)",0.6994556188583374,0.5647464394569397,0.6923059225082397,0.549170970916748
24,"(0.704556941986084, 0.5671150088310242)","(0.694602370262146, 0.5457722544670105)",0.704556941986084,0.5671150088310242,0.694602370262146,0.5457722544670105
25,"(0.7025920152664185, 0.5629920363426208)","(0.6934992074966431, 0.5486791729927063)",0.7025920152664185,0.5629920363426208,0.6934992074966431,0.5486791729927063
26,"(0.7037197947502136, 0.5607451796531677)","(0.6928861737251282, 0.5441582798957825)",0.7037197947502136,0.5607451796531677,0.6928861737251282,0.5441582798957825
27,"(0.6997559666633606, 0.5601425766944885)","(0.6889673471450806, 0.5492553114891052)",0.6997559666633606,0.5601425766944885,0.6889673471450806,0.5492553114891052
28,"(0.703713059425354, 0.5657892227172852)","(0.6896728277206421, 0.5491613745689392)",0.703713059425354,0.5657892227172852,0.6896728277206421,0.5491613745689392
29,"(0.7021007537841797, 0.5719436407089233)","(0.6875327229499817, 0.5506414771080017)",0.7021007537841797,0.5719436407089233,0.6875327229499817,0.5506414771080017
30,"(0.7022391557693481, 0.5761270523071289)","(0.6895568370819092, 0.5539185404777527)",0.7022391557693481,0.5761270523071289,0.6895568370819092,0.5539185404777527
31,"(0.7003178596496582, 0.5690891742706299)","(0.68879234790802, 0.557079553604126)",0.7003178596496582,0.5690891742706299,0.68879234790802,0.557079553604126
32,"(0.7025013566017151, 0.567486047744751)","(0.6897410154342651, 0.5578522086143494)",0.7025013566017151,0.567486047744751,0.6897410154342651,0.5578522086143494
33,"(0.7018438577651978, 0.562744140625)","(0.6881468892097473, 0.5578275918960571)",0.7018438577651978,0.562744140625,0.6881468892097473,0.5578275918960571
34,"(0.7030642032623291, 0.5650549530982971)","(0.6889898777008057, 0.5533624291419983)",0.7030642032623291,0.5650549530982971,0.6889898777008057,0.5533624291419983
35,"(0.7033176422119141, 0.5620801448822021)","(0.6890587210655212, 0.5530565977096558)",0.7033176422119141,0.5620801448822021,0.6890587210655212,0.5530565977096558
36,"(0.7041929960250854, 0.5683415532112122)","(0.6885886788368225, 0.5507848262786865)",0.7041929960250854,0.5683415532112122,0.6885886788368225,0.5507848262786865
37,"(0.7027746438980103, 0.5691986083984375)","(0.6879062652587891, 0.5510168671607971)",0.7027746438980103,0.5691986083984375,0.6879062652587891,0.5510168671607971
38,"(0.6992389559745789, 0.5732392072677612)","(0.6866652369499207, 0.5486951470375061)",0.6992389559745789,0.5732392072677612,0.6866652369499207,0.5486951470375061
39,"(0.6984208822250366, 0.5746477842330933)","(0.687520444393158, 0.5486161708831787)",0.6984208822250366,0.5746477842330933,0.687520444393158,0.5486161708831787
40,"(0.6998924612998962, 0.5739718079566956)","(0.687680721282959, 0.5489638447761536)",0.6998924612998962,0.5739718079566956,0.687680721282959,0.5489638447761536
41,"(0.7060311436653137, 0.5693792700767517)","(0.6932207345962524, 0.5518160462379456)",0.7060311436653137,0.5693792700767517,0.6932207345962524,0.5518160462379456
42,"(0.725927472114563, 0.5610736012458801)","(0.710748016834259, 0.546636164188385)",0.725927472114563,0.5610736012458801,0.710748016834259,0.546636164188385
