,gaze_left_eye,gaze_right_eye,gaze_left_eye_x,gaze_left_eye_y,gaze_right_eye_x,gaze_right_eye_y
0,"(0.47582727670669556, 0.6147381067276001)","(0.41842275857925415, 0.6594908237457275)",0.47582727670669556,0.6147381067276001,0.41842275857925415,0.6594908237457275
1,"(0.47697967290878296, 0.6169865131378174)","(0.41921353340148926, 0.658467173576355)",0.47697967290878296,0.6169865131378174,0.41921353340148926,0.658467173576355
2,"(0.4770766794681549, 0.6074737310409546)","(0.41887301206588745, 0.6563255190849304)",0.4770766794681549,0.6074737310409546,0.41887301206588745,0.6563255190849304
3,"(0.4762972891330719, 0.6086786389350891)","(0.4175981283187866, 0.6680160760879517)",0.4762972891330719,0.6086786389350891,0.4175981283187866,0.6680160760879517
4,"(0.4759969711303711, 0.6042300462722778)","(0.41660264134407043, 0.6689398288726807)",0.4759969711303711,0.6042300462722778,0.41660264134407043,0.6689398288726807
5,"(0.4756307899951935, 0.6108055710792542)","(0.41515403985977173, 0.6697688102722168)",0.4756307899951935,0.6108055710792542,0.41515403985977173,0.6697688102722168
6,"(0.4760547876358032, 0.6125637292861938)","(0.4142293632030487, 0.6632679104804993)",0.4760547876358032,0.6125637292861938,0.4142293632030487,0.6632679104804993
7,"(0.47700369358062744, 0.6134888529777527)","(0.41426700353622437, 0.6636725068092346)",0.47700369358062744,0.6134888529777527,0.41426700353622437,0.6636725068092346
8,"(0.4778496026992798, 0.6087993383407593)","(0.41563236713409424, 0.6628892421722412)",0.4778496026992798,0.6087993383407593,0.41563236713409424,0.6628892421722412
9,"(0.4779449701309204, 0.6068688035011292)","(0.41520413756370544, 0.6662276387214661)",0.4779449701309204,0.6068688035011292,0.41520413756370544,0.6662276387214661
10,"(0.47538867592811584, 0.607058048248291)","(0.4147740304470062, 0.6660704612731934)",0.47538867592811584,0.607058048248291,0.4147740304470062,0.6660704612731934
11,"(0.4746946692466736, 0.6113362908363342)","(0.41296976804733276, 0.6684180498123169)",0.4746946692466736,0.6113362908363342,0.41296976804733276,0.6684180498123169
12,"(0.4752230644226074, 0.6099683046340942)","(0.41455480456352234, 0.6644303798675537)",0.4752230644226074,0.6099683046340942,0.41455480456352234,0.6644303798675537
