,gaze_left_eye,gaze_right_eye,gaze_left_eye_x,gaze_left_eye_y,gaze_right_eye_x,gaze_right_eye_y
0,"(0.49303585290908813, 0.35983508825302124)","(0.4969198405742645, 0.33981800079345703)",0.49303585290908813,0.35983508825302124,0.4969198405742645,0.33981800079345703
1,"(0.49384254217147827, 0.3595215082168579)","(0.49660876393318176, 0.3372763395309448)",0.49384254217147827,0.3595215082168579,0.49660876393318176,0.3372763395309448
2,"(0.4940657317638397, 0.3603458106517792)","(0.4964899718761444, 0.33788999915122986)",0.4940657317638397,0.3603458106517792,0.4964899718761444,0.33788999915122986
3,"(0.4935896098613739, 0.3566741943359375)","(0.4969499409198761, 0.3340647518634796)",0.4935896098613739,0.3566741943359375,0.4969499409198761,0.3340647518634796
4,"(0.49228909611701965, 0.35642653703689575)","(0.49611586332321167, 0.3360840380191803)",0.49228909611701965,0.35642653703689575,0.49611586332321167,0.3360840380191803
5,"(0.49101805686950684, 0.3505168557167053)","(0.4980049729347229, 0.3358250558376312)",0.49101805686950684,0.3505168557167053,0.4980049729347229,0.3358250558376312
6,"(0.4884694218635559, 0.3463132977485657)","(0.49931252002716064, 0.33484360575675964)",0.4884694218635559,0.3463132977485657,0.49931252002716064,0.33484360575675964
7,"(0.4898982048034668, 0.3456926941871643)","(0.49943289160728455, 0.33209550380706787)",0.4898982048034668,0.3456926941871643,0.49943289160728455,0.33209550380706787
8,"(0.49170535802841187, 0.34671705961227417)","(0.49928852915763855, 0.3318120241165161)",0.49170535802841187,0.34671705961227417,0.49928852915763855,0.3318120241165161
9,"(0.4933173656463623, 0.3507263660430908)","(0.4957522749900818, 0.3334655463695526)",0.4933173656463623,0.3507263660430908,0.4957522749900818,0.3334655463695526
10,"(0.49122169613838196, 0.3509862720966339)","(0.4957234263420105, 0.33710798621177673)",0.49122169613838196,0.3509862720966339,0.4957234263420105,0.33710798621177673
11,"(0.490052193403244, 0.346932977437973)","(0.49378591775894165, 0.3366617262363434)",0.490052193403244,0.346932977437973,0.49378591775894165,0.3366617262363434
12,"(0.4798859655857086, 0.3530076742172241)","(0.4873587489128113, 0.33879542350769043)",0.4798859655857086,0.3530076742172241,0.4873587489128113,0.33879542350769043
13,"(0.4710662364959717, 0.34893113374710083)","(0.4715529680252075, 0.3375193476676941)",0.4710662364959717,0.34893113374710083,0.4715529680252075,0.3375193476676941
14,"(0.44183045625686646, 0.3533881902694702)","(0.45102086663246155, 0.34031179547309875)",0.44183045625686646,0.3533881902694702,0.45102086663246155,0.34031179547309875
15,"(0.4088886082172394, 0.35699066519737244)","(0.41681623458862305, 0.34834250807762146)",0.4088886082172394,0.35699066519737244,0.41681623458862305,0.34834250807762146
16,"(0.40583574771881104, 0.36077070236206055)","(0.4121381938457489, 0.3562817871570587)",0.40583574771881104,0.36077070236206055,0.4121381938457489,0.3562817871570587
17,"(0.4060139060020447, 0.35773998498916626)","(0.41015860438346863, 0.3612631857395172)",0.4060139060020447,0.35773998498916626,0.41015860438346863,0.3612631857395172
18,"(0.404785692691803, 0.35468590259552)","(0.4100562632083893, 0.3580053746700287)",0.404785692691803,0.35468590259552,0.4100562632083893,0.3580053746700287
19,"(0.4046819806098938, 0.3592159152030945)","(0.40974557399749756, 0.355442076921463)",0.4046819806098938,0.3592159152030945,0.40974557399749756,0.355442076921463
20,"(0.4046027362346649, 0.36329036951065063)","(0.4089813530445099, 0.3497471213340759)",0.4046027362346649,0.36329036951065063,0.4089813530445099,0.3497471213340759
21,"(0.40605419874191284, 0.36343538761138916)","(0.4090200662612915, 0.35356464982032776)",0.40605419874191284,0.36343538761138916,0.4090200662612915,0.35356464982032776
22,"(0.40807920694351196, 0.36217981576919556)","(0.40806710720062256, 0.35426202416419983)",0.40807920694351196,0.36217981576919556,0.40806710720062256,0.35426202416419983
23,"(0.41047975420951843, 0.3670331835746765)","(0.4080051779747009, 0.35532093048095703)",0.41047975420951843,0.3670331835746765,0.4080051779747009,0.35532093048095703
24,"(0.4091435968875885, 0.36863231658935547)","(0.406826376914978, 0.35540422797203064)",0.4091435968875885,0.36863231658935547,0.406826376914978,0.35540422797203064
25,"(0.40640148520469666, 0.3693207800388336)","(0.4049777686595917, 0.35584908723831177)",0.40640148520469666,0.3693207800388336,0.4049777686595917,0.35584908723831177
26,"(0.40470972657203674, 0.36507654190063477)","(0.4052382707595825, 0.3565460741519928)",0.40470972657203674,0.36507654190063477,0.4052382707595825,0.3565460741519928
27,"(0.3942126929759979, 0.3679523468017578)","(0.3950968384742737, 0.3549535572528839)",0.3942126929759979,0.3679523468017578,0.3950968384742737,0.3549535572528839
28,"(0.3924386203289032, 0.36607253551483154)","(0.37669479846954346, 0.3587343990802765)",0.3924386203289032,0.36607253551483154,0.37669479846954346,0.3587343990802765
29,"(0.34776151180267334, 0.3523977994918823)","(0.35152286291122437, 0.3589646518230438)",0.34776151180267334,0.3523977994918823,0.35152286291122437,0.3589646518230438
30,"(0.3076910972595215, 0.34719905257225037)","(0.31133410334587097, 0.3579612374305725)",0.3076910972595215,0.34719905257225037,0.31133410334587097,0.3579612374305725
31,"(0.30857107043266296, 0.35327303409576416)","(0.3052501380443573, 0.35463133454322815)",0.30857107043266296,0.35327303409576416,0.3052501380443573,0.35463133454322815
32,"(0.30925098061561584, 0.3653079867362976)","(0.30491140484809875, 0.3523614704608917)",0.30925098061561584,0.3653079867362976,0.30491140484809875,0.3523614704608917
33,"(0.30966803431510925, 0.3700130879878998)","(0.30539485812187195, 0.35326793789863586)",0.30966803431510925,0.3700130879878998,0.30539485812187195,0.35326793789863586
34,"(0.3106761872768402, 0.37022992968559265)","(0.30651211738586426, 0.3529037535190582)",0.3106761872768402,0.37022992968559265,0.30651211738586426,0.3529037535190582
35,"(0.3107655942440033, 0.37326541543006897)","(0.3057902455329895, 0.35540422797203064)",0.3107655942440033,0.37326541543006897,0.3057902455329895,0.35540422797203064
36,"(0.3086129426956177, 0.3712369501590729)","(0.3044717013835907, 0.35574716329574585)",0.3086129426956177,0.3712369501590729,0.3044717013835907,0.35574716329574585
37,"(0.3091612756252289, 0.37139707803726196)","(0.3020247220993042, 0.35269641876220703)",0.3091612756252289,0.37139707803726196,0.3020247220993042,0.35269641876220703
38,"(0.31062445044517517, 0.36117565631866455)","(0.3014984130859375, 0.35101136565208435)",0.31062445044517517,0.36117565631866455,0.3014984130859375,0.35101136565208435
39,"(0.3074648082256317, 0.36375892162323)","(0.29924309253692627, 0.34847167134284973)",0.3074648082256317,0.36375892162323,0.29924309253692627,0.34847167134284973
40,"(0.30798453092575073, 0.3642396032810211)","(0.29995208978652954, 0.3486800789833069)",0.30798453092575073,0.3642396032810211,0.29995208978652954,0.3486800789833069
41,"(0.30723610520362854, 0.3639630079269409)","(0.30098190903663635, 0.34469330310821533)",0.30723610520362854,0.3639630079269409,0.30098190903663635,0.34469330310821533
42,"(0.3096007704734802, 0.36040982604026794)","(0.3020751178264618, 0.348239928483963)",0.3096007704734802,0.36040982604026794,0.3020751178264618,0.348239928483963
43,"(0.3070698380470276, 0.3573445975780487)","(0.3015715479850769, 0.3481077551841736)",0.3070698380470276,0.3573445975780487,0.3015715479850769,0.3481077551841736
44,"(0.3071494400501251, 0.36059635877609253)","(0.2998008728027344, 0.34952259063720703)",0.3071494400501251,0.36059635877609253,0.2998008728027344,0.34952259063720703
