,gaze_left_eye,gaze_right_eye,gaze_left_eye_x,gaze_left_eye_y,gaze_right_eye_x,gaze_right_eye_y
0,"(0.44968706369400024, 0.400806725025177)","(0.4483735263347626, 0.3937687873840332)",0.44968706369400024,0.400806725025177,0.4483735263347626,0.3937687873840332
1,"(0.4482633173465729, 0.4125159680843353)","(0.4473588764667511, 0.3983652591705322)",0.4482633173465729,0.4125159680843353,0.4473588764667511,0.3983652591705322
2,"(0.449352502822876, 0.4114508330821991)","(0.4473586082458496, 0.3939201831817627)",0.449352502822876,0.4114508330821991,0.4473586082458496,0.3939201831817627
3,"(0.44784003496170044, 0.4067509174346924)","(0.4494725465774536, 0.3959161341190338)",0.44784003496170044,0.4067509174346924,0.4494725465774536,0.3959161341190338
4,"(0.4481910467147827, 0.38840657472610474)","(0.4496694803237915, 0.39498618245124817)",0.4481910467147827,0.38840657472610474,0.4496694803237915,0.39498618245124817
5,"(0.44933468103408813, 0.39005377888679504)","(0.44903719425201416, 0.3977305293083191)",0.44933468103408813,0.39005377888679504,0.44903719425201416,0.3977305293083191
6,"(0.4513063430786133, 0.39210936427116394)","(0.44752928614616394, 0.3984149396419525)",0.4513063430786133,0.39210936427116394,0.44752928614616394,0.3984149396419525
7,"(0.45323118567466736, 0.39479976892471313)","(0.4465314745903015, 0.39915749430656433)",0.45323118567466736,0.39479976892471313,0.4465314745903015,0.39915749430656433
8,"(0.45107874274253845, 0.3906576931476593)","(0.4479893147945404, 0.3964664340019226)",0.45107874274253845,0.3906576931476593,0.4479893147945404,0.3964664340019226
9,"(0.44982901215553284, 0.3934992551803589)","(0.4469562768936157, 0.39447227120399475)",0.44982901215553284,0.3934992551803589,0.4469562768936157,0.39447227120399475
10,"(0.4492984414100647, 0.3983516991138458)","(0.44693896174430847, 0.39407533407211304)",0.4492984414100647,0.3983516991138458,0.44693896174430847,0.39407533407211304
11,"(0.4503479599952698, 0.40575140714645386)","(0.4466468393802643, 0.3898840546607971)",0.4503479599952698,0.40575140714645386,0.4466468393802643,0.3898840546607971
12,"(0.4495915472507477, 0.4043024480342865)","(0.4476078152656555, 0.39089149236679077)",0.4495915472507477,0.4043024480342865,0.4476078152656555,0.39089149236679077
13,"(0.4510479271411896, 0.4043913781642914)","(0.448781281709671, 0.3879585564136505)",0.4510479271411896,0.4043913781642914,0.448781281709671,0.3879585564136505
14,"(0.4534282684326172, 0.403644859790802)","(0.44731593132019043, 0.3915351927280426)",0.4534282684326172,0.403644859790802,0.44731593132019043,0.3915351927280426
15,"(0.45445865392684937, 0.4081895351409912)","(0.44700226187705994, 0.39283373951911926)",0.45445865392684937,0.4081895351409912,0.44700226187705994,0.39283373951911926
16,"(0.4531865417957306, 0.40681192278862)","(0.44632279872894287, 0.390079140663147)",0.4531865417957306,0.40681192278862,0.44632279872894287,0.390079140663147
17,"(0.4520264267921448, 0.4039633870124817)","(0.44715172052383423, 0.3894290626049042)",0.4520264267921448,0.4039633870124817,0.44715172052383423,0.3894290626049042
18,"(0.4503822326660156, 0.39838340878486633)","(0.4481123983860016, 0.3845219314098358)",0.4503822326660156,0.39838340878486633,0.4481123983860016,0.3845219314098358
