,gaze_left_eye,gaze_right_eye,gaze_left_eye_x,gaze_left_eye_y,gaze_right_eye_x,gaze_right_eye_y
0,"(0.5358484387397766, 0.46578800678253174)","(0.516274094581604, 0.45740944147109985)",0.5358484387397766,0.46578800678253174,0.516274094581604,0.45740944147109985
1,"(0.5365084409713745, 0.45962435007095337)","(0.5171047449111938, 0.45586374402046204)",0.5365084409713745,0.45962435007095337,0.5171047449111938,0.45586374402046204
2,"(0.534898579120636, 0.4564875066280365)","(0.5177058577537537, 0.46226978302001953)",0.534898579120636,0.4564875066280365,0.5177058577537537,0.46226978302001953
3,"(0.5329639315605164, 0.45060834288597107)","(0.5198115706443787, 0.4621317684650421)",0.5329639315605164,0.45060834288597107,0.5198115706443787,0.4621317684650421
4,"(0.5319090485572815, 0.4513362646102905)","(0.5180031657218933, 0.4619132876396179)",0.5319090485572815,0.4513362646102905,0.5180031657218933,0.4619132876396179
5,"(0.5326033234596252, 0.45516809821128845)","(0.5188711881637573, 0.47028473019599915)",0.5326033234596252,0.45516809821128845,0.5188711881637573,0.47028473019599915
6,"(0.5338910222053528, 0.44889312982559204)","(0.5183223485946655, 0.4586349129676819)",0.5338910222053528,0.44889312982559204,0.5183223485946655,0.4586349129676819
7,"(0.5341116189956665, 0.45552194118499756)","(0.5211635828018188, 0.46033334732055664)",0.5341116189956665,0.45552194118499756,0.5211635828018188,0.46033334732055664
8,"(0.5354938507080078, 0.45817509293556213)","(0.5189536213874817, 0.44385889172554016)",0.5354938507080078,0.45817509293556213,0.5189536213874817,0.44385889172554016
9,"(0.5358668565750122, 0.4670749008655548)","(0.5189387202262878, 0.46268218755722046)",0.5358668565750122,0.4670749008655548,0.5189387202262878,0.46268218755722046
10,"(0.5334853529930115, 0.4636203348636627)","(0.5173212885856628, 0.4633799195289612)",0.5334853529930115,0.4636203348636627,0.5173212885856628,0.4633799195289612
11,"(0.5342473387718201, 0.4610871970653534)","(0.5175633430480957, 0.47424235939979553)",0.5342473387718201,0.4610871970653534,0.5175633430480957,0.47424235939979553
12,"(0.5326282382011414, 0.4557453989982605)","(0.5165259838104248, 0.46877405047416687)",0.5326282382011414,0.4557453989982605,0.5165259838104248,0.46877405047416687
13,"(0.5359798669815063, 0.45692700147628784)","(0.5154853463172913, 0.4628541171550751)",0.5359798669815063,0.45692700147628784,0.5154853463172913,0.4628541171550751
