,gaze_left_eye,gaze_right_eye,gaze_left_eye_x,gaze_left_eye_y,gaze_right_eye_x,gaze_right_eye_y
0,"(nan, nan)","(nan, nan)",,,,
1,"(nan, nan)","(nan, nan)",,,,
2,"(nan, nan)","(nan, nan)",,,,
3,"(nan, nan)","(nan, nan)",,,,
4,"(nan, nan)","(nan, nan)",,,,
5,"(0.8456001281738281, 1.0233380794525146)","(0.7595106363296509, 0.790362536907196)",0.8456001281738281,1.0233380794525146,0.7595106363296509,0.790362536907196
6,"(0.8120495080947876, 0.8392157554626465)","(0.7651873230934143, 0.7564319372177124)",0.8120495080947876,0.8392157554626465,0.7651873230934143,0.7564319372177124
7,"(0.8067382574081421, 0.7815203070640564)","(0.7651873230934143, 0.7564319372177124)",0.8067382574081421,0.7815203070640564,0.7651873230934143,0.7564319372177124
8,"(0.7695285677909851, 0.6495059132575989)","(0.7759498953819275, 0.6921019554138184)",0.7695285677909851,0.6495059132575989,0.7759498953819275,0.6921019554138184
9,"(0.7656172513961792, 0.6340406537055969)","(0.7302677035331726, 0.5486136078834534)",0.7656172513961792,0.6340406537055969,0.7302677035331726,0.5486136078834534
10,"(0.7503041625022888, 0.6087451577186584)","(0.7332852482795715, 0.5555816292762756)",0.7503041625022888,0.6087451577186584,0.7332852482795715,0.5555816292762756
11,"(0.750626802444458, 0.5722997784614563)","(0.7332296371459961, 0.5675824880599976)",0.750626802444458,0.5722997784614563,0.7332296371459961,0.5675824880599976
12,"(0.7487858533859253, 0.5841716527938843)","(0.7334938049316406, 0.5691474676132202)",0.7487858533859253,0.5841716527938843,0.7334938049316406,0.5691474676132202
13,"(0.7496218085289001, 0.5851231217384338)","(0.7370323538780212, 0.5726662278175354)",0.7496218085289001,0.5851231217384338,0.7370323538780212,0.5726662278175354
14,"(0.7492074966430664, 0.5873575806617737)","(0.7345585227012634, 0.5658753514289856)",0.7492074966430664,0.5873575806617737,0.7345585227012634,0.5658753514289856
15,"(0.7488908767700195, 0.5859284996986389)","(0.7334917783737183, 0.568146288394928)",0.7488908767700195,0.5859284996986389,0.7334917783737183,0.568146288394928
16,"(0.7496702671051025, 0.5823112726211548)","(0.7296808958053589, 0.5676015615463257)",0.7496702671051025,0.5823112726211548,0.7296808958053589,0.5676015615463257
17,"(0.7498145699501038, 0.578463077545166)","(0.7310786843299866, 0.5729386806488037)",0.7498145699501038,0.578463077545166,0.7310786843299866,0.5729386806488037
18,"(0.7509971857070923, 0.5739731192588806)","(0.7324435710906982, 0.5740724802017212)",0.7509971857070923,0.5739731192588806,0.7324435710906982,0.5740724802017212
19,"(0.7530959248542786, 0.5787738561630249)","(0.7345942854881287, 0.5723289251327515)",0.7530959248542786,0.5787738561630249,0.7345942854881287,0.5723289251327515
20,"(0.7530257105827332, 0.5810034871101379)","(0.7321845293045044, 0.5741569995880127)",0.7530257105827332,0.5810034871101379,0.7321845293045044,0.5741569995880127
21,"(0.7528919577598572, 0.5885283350944519)","(0.732296884059906, 0.5742471218109131)",0.7528919577598572,0.5885283350944519,0.732296884059906,0.5742471218109131
22,"(0.7515071630477905, 0.584918200969696)","(0.7289502620697021, 0.5778661966323853)",0.7515071630477905,0.584918200969696,0.7289502620697021,0.5778661966323853
23,"(0.7530521154403687, 0.583886444568634)","(0.7295616865158081, 0.5771827101707458)",0.7530521154403687,0.583886444568634,0.7295616865158081,0.5771827101707458
24,"(0.7529616355895996, 0.5790842771530151)","(0.729813814163208, 0.5778344869613647)",0.7529616355895996,0.5790842771530151,0.729813814163208,0.5778344869613647
25,"(0.7520052790641785, 0.5797606110572815)","(0.7329988479614258, 0.5684013366699219)",0.7520052790641785,0.5797606110572815,0.7329988479614258,0.5684013366699219
26,"(0.7502220869064331, 0.5765819549560547)","(0.732498049736023, 0.5678418874740601)",0.7502220869064331,0.5765819549560547,0.732498049736023,0.5678418874740601
27,"(0.749650239944458, 0.5779250264167786)","(0.7304781675338745, 0.5680227875709534)",0.749650239944458,0.5779250264167786,0.7304781675338745,0.5680227875709534
28,"(0.7508852481842041, 0.5800091028213501)","(0.7284175753593445, 0.5751252770423889)",0.7508852481842041,0.5800091028213501,0.7284175753593445,0.5751252770423889
29,"(0.749009370803833, 0.5864275097846985)","(0.7311650514602661, 0.5731364488601685)",0.749009370803833,0.5864275097846985,0.7311650514602661,0.5731364488601685
30,"(0.7498568296432495, 0.5863778591156006)","(0.7310442328453064, 0.5694862008094788)",0.7498568296432495,0.5863778591156006,0.7310442328453064,0.5694862008094788
31,"(0.7483709454536438, 0.5854726433753967)","(0.7311142683029175, 0.5693812370300293)",0.7483709454536438,0.5854726433753967,0.7311142683029175,0.5693812370300293
32,"(0.7502871751785278, 0.5836061239242554)","(0.7296704649925232, 0.574684202671051)",0.7502871751785278,0.5836061239242554,0.7296704649925232,0.574684202671051
33,"(0.7500667572021484, 0.5844298601150513)","(0.7298503518104553, 0.5755205154418945)",0.7500667572021484,0.5844298601150513,0.7298503518104553,0.5755205154418945
