,gaze_left_eye,gaze_right_eye,gaze_left_eye_x,gaze_left_eye_y,gaze_right_eye_x,gaze_right_eye_y
0,"(0.7135128378868103, 0.5623199343681335)","(0.7075995802879333, 0.54035884141922)",0.7135128378868103,0.5623199343681335,0.7075995802879333,0.54035884141922
1,"(0.7135931849479675, 0.5635547637939453)","(0.7054747343063354, 0.5472250580787659)",0.7135931849479675,0.5635547637939453,0.7054747343063354,0.5472250580787659
2,"(0.7108546495437622, 0.562987744808197)","(0.7073776125907898, 0.5485361218452454)",0.7108546495437622,0.562987744808197,0.7073776125907898,0.5485361218452454
3,"(0.7102973461151123, 0.5623524785041809)","(0.7077245712280273, 0.5490732192993164)",0.7102973461151123,0.5623524785041809,0.7077245712280273,0.5490732192993164
4,"(0.7108229994773865, 0.5597144365310669)","(0.7081799507141113, 0.5458766222000122)",0.7108229994773865,0.5597144365310669,0.7081799507141113,0.5458766222000122
5,"(0.7123599648475647, 0.5583364963531494)","(0.7088816165924072, 0.5435717105865479)",0.7123599648475647,0.5583364963531494,0.7088816165924072,0.5435717105865479
6,"(0.7129722237586975, 0.5565639138221741)","(0.708868682384491, 0.5418310165405273)",0.7129722237586975,0.5565639138221741,0.708868682384491,0.5418310165405273
7,"(0.7114557027816772, 0.5567950010299683)","(0.7103097438812256, 0.5396380424499512)",0.7114557027816772,0.5567950010299683,0.7103097438812256,0.5396380424499512
8,"(0.7121462821960449, 0.5552165508270264)","(0.7084826231002808, 0.5421368479728699)",0.7121462821960449,0.5552165508270264,0.7084826231002808,0.5421368479728699
9,"(0.7128798365592957, 0.5543195009231567)","(0.7093148231506348, 0.5433714985847473)",0.7128798365592957,0.5543195009231567,0.7093148231506348,0.5433714985847473
10,"(0.7121940851211548, 0.551376223564148)","(0.7090996503829956, 0.5442780256271362)",0.7121940851211548,0.551376223564148,0.7090996503829956,0.5442780256271362
11,"(0.7141846418380737, 0.5523063540458679)","(0.7101535797119141, 0.5422561168670654)",0.7141846418380737,0.5523063540458679,0.7101535797119141,0.5422561168670654
12,"(0.7139336466789246, 0.5506601929664612)","(0.7079178094863892, 0.545693576335907)",0.7139336466789246,0.5506601929664612,0.7079178094863892,0.545693576335907
13,"(0.7152302861213684, 0.5564484000205994)","(0.7077082395553589, 0.5469852685928345)",0.7152302861213684,0.5564484000205994,0.7077082395553589,0.5469852685928345
14,"(0.7128787636756897, 0.5594983100891113)","(0.7072502970695496, 0.5486003756523132)",0.7128787636756897,0.5594983100891113,0.7072502970695496,0.5486003756523132
15,"(0.7125594615936279, 0.562576174736023)","(0.7088731527328491, 0.5466359257698059)",0.7125594615936279,0.562576174736023,0.7088731527328491,0.5466359257698059
16,"(0.7116760015487671, 0.5598882436752319)","(0.7081950902938843, 0.5492588877677917)",0.7116760015487671,0.5598882436752319,0.7081950902938843,0.5492588877677917
17,"(0.7122796773910522, 0.5603919625282288)","(0.7079689502716064, 0.5521256923675537)",0.7122796773910522,0.5603919625282288,0.7079689502716064,0.5521256923675537
18,"(0.7133050560951233, 0.5593230128288269)","(0.706507682800293, 0.5504353046417236)",0.7133050560951233,0.5593230128288269,0.706507682800293,0.5504353046417236
19,"(0.7112932801246643, 0.5587258338928223)","(0.7061265110969543, 0.5477733612060547)",0.7112932801246643,0.5587258338928223,0.7061265110969543,0.5477733612060547
20,"(0.7121293544769287, 0.5576423406600952)","(0.7057824730873108, 0.5465142726898193)",0.7121293544769287,0.5576423406600952,0.7057824730873108,0.5465142726898193
21,"(0.7118987441062927, 0.5566628575325012)","(0.7057353854179382, 0.5463924407958984)",0.7118987441062927,0.5566628575325012,0.7057353854179382,0.5463924407958984
22,"(0.7115828990936279, 0.557968258857727)","(0.7048294544219971, 0.5474861860275269)",0.7115828990936279,0.557968258857727,0.7048294544219971,0.5474861860275269
23,"(0.7105181217193604, 0.5593598484992981)","(0.7048948407173157, 0.5474509000778198)",0.7105181217193604,0.5593598484992981,0.7048948407173157,0.5474509000778198
24,"(0.7099406719207764, 0.5581092834472656)","(0.7049121856689453, 0.5471951961517334)",0.7099406719207764,0.5581092834472656,0.7049121856689453,0.5471951961517334
25,"(0.7099509835243225, 0.555992066860199)","(0.7068558931350708, 0.5448099970817566)",0.7099509835243225,0.555992066860199,0.7068558931350708,0.5448099970817566
26,"(0.7107051014900208, 0.554038405418396)","(0.7065349817276001, 0.5420166254043579)",0.7107051014900208,0.554038405418396,0.7065349817276001,0.5420166254043579
27,"(0.711679220199585, 0.554873526096344)","(0.7063276767730713, 0.5414869785308838)",0.711679220199585,0.554873526096344,0.7063276767730713,0.5414869785308838
28,"(0.7127832770347595, 0.5549650192260742)","(0.7054053544998169, 0.5406025052070618)",0.7127832770347595,0.5549650192260742,0.7054053544998169,0.5406025052070618
29,"(0.7111929059028625, 0.5563705563545227)","(0.705726683139801, 0.5418047308921814)",0.7111929059028625,0.5563705563545227,0.705726683139801,0.5418047308921814
30,"(0.7099087238311768, 0.5595178008079529)","(0.7054204940795898, 0.5429520010948181)",0.7099087238311768,0.5595178008079529,0.7054204940795898,0.5429520010948181
31,"(0.7110008597373962, 0.5629491209983826)","(0.7054939270019531, 0.5404214859008789)",0.7110008597373962,0.5629491209983826,0.7054939270019531,0.5404214859008789
32,"(0.7130821943283081, 0.5626136064529419)","(0.7050338387489319, 0.5396303534507751)",0.7130821943283081,0.5626136064529419,0.7050338387489319,0.5396303534507751
33,"(0.7134233713150024, 0.565061092376709)","(0.7054868340492249, 0.5392041802406311)",0.7134233713150024,0.565061092376709,0.7054868340492249,0.5392041802406311
34,"(0.7134235501289368, 0.5627244710922241)","(0.7066652178764343, 0.541384220123291)",0.7134235501289368,0.5627244710922241,0.7066652178764343,0.541384220123291
35,"(0.7120553255081177, 0.5656381249427795)","(0.7083183526992798, 0.5418352484703064)",0.7120553255081177,0.5656381249427795,0.7083183526992798,0.5418352484703064
