,gaze_left_eye,gaze_right_eye,gaze_left_eye_x,gaze_left_eye_y,gaze_right_eye_x,gaze_right_eye_y
0,"(0.5080077052116394, 0.47629648447036743)","(0.5075157880783081, 0.4741083085536957)",0.5080077052116394,0.47629648447036743,0.5075157880783081,0.4741083085536957
1,"(0.5081754326820374, 0.47711828351020813)","(0.5074899792671204, 0.47371742129325867)",0.5081754326820374,0.47711828351020813,0.5074899792671204,0.47371742129325867
2,"(0.5072466135025024, 0.475359171628952)","(0.5078139901161194, 0.47551244497299194)",0.5072466135025024,0.475359171628952,0.5078139901161194,0.47551244497299194
3,"(0.5067045092582703, 0.47991564869880676)","(0.5080503821372986, 0.4757596552371979)",0.5067045092582703,0.47991564869880676,0.5080503821372986,0.4757596552371979
4,"(0.5075523257255554, 0.4826609790325165)","(0.5081175565719604, 0.4745630919933319)",0.5075523257255554,0.4826609790325165,0.5081175565719604,0.4745630919933319
5,"(0.5075125098228455, 0.4828818142414093)","(0.5070180296897888, 0.4722124934196472)",0.5075125098228455,0.4828818142414093,0.5070180296897888,0.4722124934196472
6,"(0.5075828433036804, 0.4793205261230469)","(0.5062198042869568, 0.471350759267807)",0.5075828433036804,0.4793205261230469,0.5062198042869568,0.471350759267807
7,"(0.5065135955810547, 0.47646695375442505)","(0.5056872367858887, 0.47363099455833435)",0.5065135955810547,0.47646695375442505,0.5056872367858887,0.47363099455833435
8,"(0.5073129534721375, 0.48071321845054626)","(0.5058731436729431, 0.47475510835647583)",0.5073129534721375,0.48071321845054626,0.5058731436729431,0.47475510835647583
9,"(0.49818137288093567, 0.46580609679222107)","(0.4999793469905853, 0.4677969813346863)",0.49818137288093567,0.46580609679222107,0.4999793469905853,0.4677969813346863
10,"(0.47055336833000183, 0.42435330152511597)","(0.48104143142700195, 0.4319817125797272)",0.47055336833000183,0.42435330152511597,0.48104143142700195,0.4319817125797272
11,"(0.4582699239253998, 0.39994776248931885)","(0.45585909485816956, 0.38329240679740906)",0.4582699239253998,0.39994776248931885,0.45585909485816956,0.38329240679740906
12,"(0.42035311460494995, 0.332672119140625)","(0.42921313643455505, 0.3236120641231537)",0.42035311460494995,0.332672119140625,0.42921313643455505,0.3236120641231537
13,"(0.40577206015586853, 0.2989964187145233)","(0.416800320148468, 0.28914421796798706)",0.40577206015586853,0.2989964187145233,0.416800320148468,0.28914421796798706
14,"(0.4039234519004822, 0.2930217683315277)","(0.41513243317604065, 0.2734478712081909)",0.4039234519004822,0.2930217683315277,0.41513243317604065,0.2734478712081909
15,"(0.4035271406173706, 0.2904600501060486)","(0.41272038221359253, 0.27203527092933655)",0.4035271406173706,0.2904600501060486,0.41272038221359253,0.27203527092933655
16,"(0.403497576713562, 0.2880628705024719)","(0.4128326177597046, 0.27170121669769287)",0.403497576713562,0.2880628705024719,0.4128326177597046,0.27170121669769287
17,"(0.4038306176662445, 0.2889564633369446)","(0.41167396306991577, 0.27239710092544556)",0.4038306176662445,0.2889564633369446,0.41167396306991577,0.27239710092544556
18,"(0.40450966358184814, 0.2882479131221771)","(0.41347765922546387, 0.2766439914703369)",0.40450966358184814,0.2882479131221771,0.41347765922546387,0.2766439914703369
