,gaze_left_eye,gaze_right_eye,gaze_left_eye_x,gaze_left_eye_y,gaze_right_eye_x,gaze_right_eye_y
0,"(0.4750661551952362, 0.6409550905227661)","(0.4316033720970154, 0.6859204769134521)",0.4750661551952362,0.6409550905227661,0.4316033720970154,0.6859204769134521
1,"(0.4745577573776245, 0.6416220664978027)","(0.4289405643939972, 0.6853111982345581)",0.4745577573776245,0.6416220664978027,0.4289405643939972,0.6853111982345581
2,"(0.4757765829563141, 0.6445140242576599)","(0.43016308546066284, 0.6831645369529724)",0.4757765829563141,0.6445140242576599,0.43016308546066284,0.6831645369529724
3,"(0.47580087184906006, 0.6424460411071777)","(0.4299425184726715, 0.6689550280570984)",0.47580087184906006,0.6424460411071777,0.4299425184726715,0.6689550280570984
4,"(0.4759717881679535, 0.6408618688583374)","(0.4319818615913391, 0.6587608456611633)",0.4759717881679535,0.6408618688583374,0.4319818615913391,0.6587608456611633
5,"(0.47373297810554504, 0.63728928565979)","(0.4302467405796051, 0.6592601537704468)",0.47373297810554504,0.63728928565979,0.4302467405796051,0.6592601537704468
6,"(0.4743663966655731, 0.6393343806266785)","(0.4302908182144165, 0.6607547402381897)",0.4743663966655731,0.6393343806266785,0.4302908182144165,0.6607547402381897
7,"(0.474826842546463, 0.632280170917511)","(0.4309539794921875, 0.6703823208808899)",0.474826842546463,0.632280170917511,0.4309539794921875,0.6703823208808899
8,"(0.47589316964149475, 0.6304804086685181)","(0.43198323249816895, 0.6708160638809204)",0.47589316964149475,0.6304804086685181,0.43198323249816895,0.6708160638809204
9,"(0.47481194138526917, 0.6346797347068787)","(0.43234920501708984, 0.6749604940414429)",0.47481194138526917,0.6346797347068787,0.43234920501708984,0.6749604940414429
10,"(0.4751577377319336, 0.6413841843605042)","(0.43161123991012573, 0.6730891466140747)",0.4751577377319336,0.6413841843605042,0.43161123991012573,0.6730891466140747
11,"(0.476451575756073, 0.6444230079650879)","(0.4314019978046417, 0.6697732210159302)",0.476451575756073,0.6444230079650879,0.4314019978046417,0.6697732210159302
12,"(0.47673171758651733, 0.6356750130653381)","(0.4327963590621948, 0.6640101075172424)",0.47673171758651733,0.6356750130653381,0.4327963590621948,0.6640101075172424
13,"(0.4744579792022705, 0.6353504061698914)","(0.43284738063812256, 0.6671628355979919)",0.4744579792022705,0.6353504061698914,0.43284738063812256,0.6671628355979919
14,"(0.47488725185394287, 0.6341055631637573)","(0.4322730004787445, 0.6678585410118103)",0.47488725185394287,0.6341055631637573,0.4322730004787445,0.6678585410118103
15,"(0.4761536121368408, 0.6368492841720581)","(0.43136075139045715, 0.6719642877578735)",0.4761536121368408,0.6368492841720581,0.43136075139045715,0.6719642877578735
16,"(0.4775955080986023, 0.6347528696060181)","(0.43331047892570496, 0.6599929928779602)",0.4775955080986023,0.6347528696060181,0.43331047892570496,0.6599929928779602
17,"(0.4777334928512573, 0.6335300803184509)","(0.4354131519794464, 0.6596180200576782)",0.4777334928512573,0.6335300803184509,0.4354131519794464,0.6596180200576782
18,"(0.476004958152771, 0.6342246532440186)","(0.4352235496044159, 0.6639425754547119)",0.476004958152771,0.6342246532440186,0.4352235496044159,0.6639425754547119
19,"(0.477458655834198, 0.6325597167015076)","(0.4361320436000824, 0.6739932894706726)",0.477458655834198,0.6325597167015076,0.4361320436000824,0.6739932894706726
20,"(0.4757322669029236, 0.6311227679252625)","(0.4367024302482605, 0.6750444769859314)",0.4757322669029236,0.6311227679252625,0.4367024302482605,0.6750444769859314
21,"(0.47667422890663147, 0.6204886436462402)","(0.43704259395599365, 0.6712700724601746)",0.47667422890663147,0.6204886436462402,0.43704259395599365,0.6712700724601746
22,"(0.4768877327442169, 0.6205067038536072)","(0.4353489577770233, 0.6678734421730042)",0.4768877327442169,0.6205067038536072,0.4353489577770233,0.6678734421730042
23,"(0.4780822694301605, 0.6188348531723022)","(0.43580907583236694, 0.6642847061157227)",0.4780822694301605,0.6188348531723022,0.43580907583236694,0.6642847061157227
24,"(0.4767932593822479, 0.6274110078811646)","(0.43510302901268005, 0.6704380512237549)",0.4767932593822479,0.6274110078811646,0.43510302901268005,0.6704380512237549
25,"(0.4756913483142853, 0.6244206428527832)","(0.4376741349697113, 0.6724454164505005)",0.4756913483142853,0.6244206428527832,0.4376741349697113,0.6724454164505005
26,"(0.47488388419151306, 0.6254312992095947)","(0.4372575581073761, 0.6760210394859314)",0.47488388419151306,0.6254312992095947,0.4372575581073761,0.6760210394859314
27,"(0.4759193956851959, 0.6237785220146179)","(0.4380783140659332, 0.673552393913269)",0.4759193956851959,0.6237785220146179,0.4380783140659332,0.673552393913269
28,"(0.4733922481536865, 0.6258870959281921)","(0.43423721194267273, 0.6733884215354919)",0.4733922481536865,0.6258870959281921,0.43423721194267273,0.6733884215354919
29,"(0.4582768380641937, 0.6245039105415344)","(0.4216357171535492, 0.6715847253799438)",0.4582768380641937,0.6245039105415344,0.4216357171535492,0.6715847253799438
30,"(0.4522261321544647, 0.6174802184104919)","(0.4149574637413025, 0.6594250798225403)",0.4522261321544647,0.6174802184104919,0.4149574637413025,0.6594250798225403
31,"(0.45025137066841125, 0.614782452583313)","(0.41247543692588806, 0.6607784032821655)",0.45025137066841125,0.614782452583313,0.41247543692588806,0.6607784032821655
32,"(0.4555809795856476, 0.6102073788642883)","(0.4184774160385132, 0.6590501070022583)",0.4555809795856476,0.6102073788642883,0.4184774160385132,0.6590501070022583
33,"(0.4556253254413605, 0.6191843152046204)","(0.41903796792030334, 0.6686111092567444)",0.4556253254413605,0.6191843152046204,0.41903796792030334,0.6686111092567444
34,"(0.45462802052497864, 0.623909056186676)","(0.4172210097312927, 0.6709489822387695)",0.45462802052497864,0.623909056186676,0.4172210097312927,0.6709489822387695
