,gaze_left_eye,gaze_right_eye,gaze_left_eye_x,gaze_left_eye_y,gaze_right_eye_x,gaze_right_eye_y
0,"(0.5022605657577515, 0.5008336305618286)","(0.4886655807495117, 0.5111716389656067)",0.5022605657577515,0.5008336305618286,0.4886655807495117,0.5111716389656067
1,"(0.5022605657577515, 0.5008336305618286)","(0.4844154417514801, 0.5067743062973022)",0.5022605657577515,0.5008336305618286,0.4844154417514801,0.5067743062973022
2,"(0.5047304630279541, 0.4861880838871002)","(0.48455893993377686, 0.5061535835266113)",0.5047304630279541,0.4861880838871002,0.48455893993377686,0.5061535835266113
3,"(0.5047179460525513, 0.4897806644439697)","(0.48573362827301025, 0.5042957663536072)",0.5047179460525513,0.4897806644439697,0.48573362827301025,0.5042957663536072
4,"(0.5047179460525513, 0.4897806644439697)","(0.48512372374534607, 0.5049266815185547)",0.5047179460525513,0.4897806644439697,0.48512372374534607,0.5049266815185547
5,"(0.504808247089386, 0.4907384216785431)","(0.4845033884048462, 0.5037397146224976)",0.504808247089386,0.4907384216785431,0.4845033884048462,0.5037397146224976
6,"(0.5058714151382446, 0.4913659691810608)","(0.48387980461120605, 0.5076685547828674)",0.5058714151382446,0.4913659691810608,0.48387980461120605,0.5076685547828674
7,"(0.5058714151382446, 0.4913659691810608)","(0.48804521560668945, 0.5101790428161621)",0.5058714151382446,0.4913659691810608,0.48804521560668945,0.5101790428161621
8,"(0.5052683353424072, 0.48838356137275696)","(0.4866398572921753, 0.5139590501785278)",0.5052683353424072,0.48838356137275696,0.4866398572921753,0.5139590501785278
9,"(0.5047500133514404, 0.4904366433620453)","(0.48869091272354126, 0.5158913135528564)",0.5047500133514404,0.4904366433620453,0.48869091272354126,0.5158913135528564
10,"(0.5047500133514404, 0.4904366433620453)","(0.48507192730903625, 0.5120195150375366)",0.5047500133514404,0.4904366433620453,0.48507192730903625,0.5120195150375366
11,"(0.5050177574157715, 0.49446067214012146)","(0.4852398633956909, 0.5109374523162842)",0.5050177574157715,0.49446067214012146,0.4852398633956909,0.5109374523162842
12,"(0.5032365918159485, 0.49054816365242004)","(0.4838133752346039, 0.5082974433898926)",0.5032365918159485,0.49054816365242004,0.4838133752346039,0.5082974433898926
13,"(0.5039594173431396, 0.4902844727039337)","(0.48501837253570557, 0.510039746761322)",0.5039594173431396,0.4902844727039337,0.48501837253570557,0.510039746761322
14,"(0.5028530359268188, 0.4851858615875244)","(0.48325595259666443, 0.5064215660095215)",0.5028530359268188,0.4851858615875244,0.48325595259666443,0.5064215660095215
15,"(0.5050207376480103, 0.48598241806030273)","(0.4832588732242584, 0.5067803859710693)",0.5050207376480103,0.48598241806030273,0.4832588732242584,0.5067803859710693
16,"(0.5034710764884949, 0.48571568727493286)","(0.48482486605644226, 0.5139139890670776)",0.5034710764884949,0.48571568727493286,0.48482486605644226,0.5139139890670776
17,"(0.5030499696731567, 0.4871867895126343)","(0.4850219786167145, 0.512994110584259)",0.5030499696731567,0.4871867895126343,0.4850219786167145,0.512994110584259
18,"(0.5021927356719971, 0.48853421211242676)","(0.48480382561683655, 0.5092997550964355)",0.5021927356719971,0.48853421211242676,0.48480382561683655,0.5092997550964355
19,"(0.5023999810218811, 0.4898754060268402)","(0.483484148979187, 0.5071009993553162)",0.5023999810218811,0.4898754060268402,0.483484148979187,0.5071009993553162
20,"(0.503803014755249, 0.4981152415275574)","(0.4870085120201111, 0.506767213344574)",0.503803014755249,0.4981152415275574,0.4870085120201111,0.506767213344574
